eid,location,start_day,start_time,end_time,total_time,shift_title,event_id
3116251,"Phoenix, AZ",3/25/19,4:01 PM,8:21 PM,4.33,Fitness1 Gym,
3197176,"Denver, CO",3/28/19,4:52 AM,9:32 AM,4.67,Fitwall,
3060528,"Denver, CO",3/28/19,4:57 AM,9:35 AM,4.63,Fitwall,
3075167,"Phoenix, AZ",3/23/19,6:57 AM,11:45 AM,4.8,Fitwall Member day!!!,
3063311,"Cleveland, OH",3/11/19,2:58 PM,8:02 PM,5.06,Fitworks - Parma,
3178845,"Cleveland, OH",3/11/19,3:00 PM,8:00 PM,5.0,Fitworks - Parma,
3078104,"Indianapolis, IN",3/27/19,3:12 PM,7:39 PM,4.45,Flats at Fishers Market Place,
3091421,"Atlanta, GA",3/27/19,4:27 PM,8:51 PM,4.41,Flats at Perimeter Place,
3157107,"Atlanta, GA",3/27/19,4:27 PM,8:44 PM,4.28,Flats at Perimeter Place,
3123561,"Seattle, WA",3/25/19,4:13 PM,8:26 PM,4.22,Freedom Fitness - Burien,
3030049,"Seattle, WA",3/26/19,4:13 PM,8:00 PM,3.77,Freedom Fitness - Federal,
3147202,"Jacksonville, FL",3/4/19,4:10 PM,7:42 PM,3.53,Full Psycle,
3157101,"Jacksonville, FL",3/4/19,4:17 PM,7:48 PM,3.52,Full Psycle,
3055318,"Indianapolis, IN",3/26/19,2:55 PM,4:51 PM,1.93,Get Fit Athletic Club,
3111533,"Atlanta, GA",3/19/19,4:25 PM,7:32 PM,3.12,Glenwood at Grant Park,
3197167,"Atlanta, GA",3/19/19,4:41 PM,7:44 PM,3.06,Glenwood at Grant Park,
3091419,"Phoenix, AZ",3/14/19,5:40 PM,9:19 PM,3.65,Glow Yoga,
3063314,"Phoenix, AZ",3/14/19,5:40 PM,9:19 PM,3.65,Glow Yoga,
2916750,"Dallas, TX",3/5/19,4:25 PM,8:45 PM,4.34,Gold's Gym - 110 W Campbell Rd,
3201191,"Houston, TX",3/19/19,3:26 PM,8:56 PM,5.51,Gold's Gym - Conroe,
3182217,"Houston, TX",3/19/19,3:30 PM,9:01 PM,5.5,Gold's Gym - Conroe,
2104745,"Houston, TX",3/21/19,3:27 PM,9:18 PM,5.85,Gold's Gym - Conroe,
3186096,"Houston, TX",3/21/19,3:29 PM,9:22 PM,5.88,Gold's Gym - Conroe,
2104745,"Houston, TX",3/25/19,3:57 PM,9:02 PM,5.09,Gold's Gym - Conroe,
938064,"Houston, TX",3/25/19,4:00 PM,9:00 PM,5.0,Gold's Gym - Conroe,
3182217,"Houston, TX",3/11/19,3:55 PM,8:13 PM,4.3,Gold's Gym - Kingwood,
3186096,"Houston, TX",3/11/19,3:59 PM,8:13 PM,4.24,Gold's Gym - Kingwood,
3193177,"Houston, TX",3/13/19,3:57 PM,8:14 PM,4.29,Gold's Gym - Kingwood,
2990682,"Houston, TX",3/13/19,4:00 PM,8:14 PM,4.23,Gold's Gym - Kingwood,
3178843,"Austin, TX",3/5/19,4:30 PM,7:05 PM,2.58,Gold's Gym Cypress Creek,
3178843,"Austin, TX",3/7/19,10:05 AM,1:22 PM,3.29,Gold's Gym Cypress Creek,
3168465,"Austin, TX",3/7/19,10:58 AM,2:13 PM,3.25,Gold's Gym Cypress Creek,
3186100,"Austin, TX",3/7/19,4:05 PM,7:01 PM,2.92,Gold's Gym Cypress Creek,
3095878,"Austin, TX",3/12/19,5:57 PM,9:01 PM,3.06,Gold's Gym- Bee Caves,
3186100,"Austin, TX",3/26/19,4:02 PM,9:02 PM,5.01,Gold's Gym- Bee Caves,
3176087,"Austin, TX",3/26/19,5:19 PM,10:00 PM,4.69,Gold's Gym- Bee Caves,
3186100,"Austin, TX",3/4/19,4:04 PM,9:02 PM,4.98,Gold’s Gym -Austin Tech Ridge,
3168464,"Austin, TX",3/4/19,4:12 PM,8:54 PM,4.69,Gold’s Gym -Austin Tech Ridge,
3168464,"Austin, TX",3/11/19,4:20 PM,9:05 PM,4.75,Gold’s Gym -Austin Tech Ridge,
3186100,"Austin, TX",3/11/19,4:23 PM,9:02 PM,4.65,Gold’s Gym -Austin Tech Ridge,
3095878,"Austin, TX",3/25/19,3:55 PM,9:18 PM,5.38,Gold’s Gym -Austin Tech Ridge,
3168465,"Austin, TX",3/25/19,4:55 PM,10:19 PM,5.41,Gold’s Gym -Austin Tech Ridge,
3186100,"Austin, TX",3/27/19,4:02 PM,9:00 PM,4.98,Golds Gym West William Cannon,
3178843,"Austin, TX",3/27/19,4:03 PM,9:01 PM,4.97,Golds Gym West William Cannon,
3095878,"Austin, TX",3/27/19,3:55 PM,9:00 PM,5.08,Golds Gym Westlake,
3176087,"Austin, TX",3/27/19,5:06 PM,10:04 PM,4.98,Golds Gym Westlake,
3163787,"Denver, CO",3/6/19,5:02 PM,7:56 PM,2.91,Grapes @ Zuni,
2948585,"Denver, CO",3/6/19,5:56 PM,8:56 PM,3.0,Grapes @ Zuni,
3078091,"Denver, CO",3/18/19,9:20 AM,1:25 PM,4.09,Great Play - Parker,
3045037,"Denver, CO",3/22/19,8:43 AM,1:19 PM,4.61,Great Play - Parker,
3186104,"Denver, CO",3/22/19,8:48 AM,1:11 PM,4.39,Great Play - Parker,
3030057,"Denver, CO",3/26/19,8:25 AM,12:19 PM,3.9,Great Play Cherry Creek,
3045040,"Denver, CO",3/26/19,8:31 AM,12:17 PM,3.76,Great Play Cherry Creek,
3066347,"Denver, CO",3/28/19,8:29 AM,12:35 PM,4.11,Great Play Cherry Creek,
3066348,"Denver, CO",3/28/19,8:56 AM,12:37 PM,3.69,Great Play Cherry Creek,
3095878,"Austin, TX",3/19/19,5:25 PM,9:03 PM,3.63,GreenChef VEGAN: Vegan in Tech,
3163780,"Boston, MA",3/27/19,3:00 PM,9:00 PM,6.0,GymIt Brookline,
3163780,"Boston, MA",3/27/19,3:01 PM,9:36 PM,6.59,GymIt Brookline,
3070756,"Boston, MA",3/27/19,3:01 PM,9:06 PM,6.08,GymIt Brookline,
3186096,"Houston, TX",3/23/19,1:30 PM,5:00 PM,3.5,H-Town on Tap,
3182217,"Houston, TX",3/23/19,1:30 PM,5:00 PM,3.5,H-Town on Tap,
3186096,"Houston, TX",3/23/19,1:33 PM,1:49 PM,0.27,H-Town on Tap,
3078081,"Atlanta, GA",3/5/19,4:56 PM,7:45 PM,2.81,Hampton Inn-Norcross,
3157107,"Atlanta, GA",3/5/19,5:00 PM,7:31 PM,2.52,Hampton Inn-Norcross,
3163780,"Boston, MA",3/14/19,5:30 AM,8:15 PM,14.75,Harbor Point Event,
3070756,"Boston, MA",3/14/19,5:27 PM,8:25 PM,2.96,Harbor Point Event,
3157100,"Jacksonville, FL",3/26/19,9:00 AM,1:37 PM,4.63,Health Awareness Fair,
2994232,"Columbus, OH",3/19/19,4:10 PM,8:00 PM,3.84,Health Fair - Mount Carmel Fitness Center,
3066342,"Columbus, OH",3/19/19,4:16 PM,7:59 PM,3.72,Health Fair - Mount Carmel Fitness Center,
3108119,"Jacksonville, FL",3/16/19,9:29 AM,2:20 PM,4.84,Health Fair at Retro Fitness Baymeadows,
3186100,"Austin, TX",3/16/19,11:45 AM,4:15 PM,4.5,Healthy Pet - Downtown Dog Wash Event,
3168464,"Austin, TX",3/16/19,11:53 AM,4:21 PM,4.47,Healthy Pet - Downtown Dog Wash Event,
3066357,"Jacksonville, FL",3/30/19,12:26 PM,5:37 PM,5.18,HelloSmooth Birthday Bash,
3157101,"Jacksonville, FL",3/30/19,12:28 PM,5:30 PM,5.03,HelloSmooth Birthday Bash,
3186096,"Houston, TX",3/13/19,7:56 AM,2:25 PM,6.48,Houston Gym,
3184467,"Houston, TX",3/13/19,8:01 AM,2:24 PM,6.38,Houston Gym,
3182217,"Houston, TX",3/13/19,2:07 PM,8:19 PM,6.2,Houston Gym,
2104745,"Houston, TX",3/13/19,2:09 PM,8:25 PM,6.27,Houston Gym,
3182217,"Houston, TX",3/28/19,4:01 PM,9:12 PM,5.18,Houston Gym,
3193177,"Houston, TX",3/28/19,4:09 PM,9:09 PM,5.0,Houston Gym,
3047884,"Phoenix, AZ",3/7/19,8:15 AM,12:42 PM,4.45,Industrious Office,
3147206,"Cleveland, OH",3/20/19,3:55 PM,8:58 PM,5.05,Innova Living CLE,
3178845,"Cleveland, OH",3/20/19,3:55 PM,8:57 PM,5.03,Innova Living CLE,
3163784,"Cleveland, OH",3/27/19,3:55 PM,9:00 PM,5.08,Innova Living CLE,
3147206,"Cleveland, OH",3/27/19,3:55 PM,9:07 PM,5.19,Innova Living CLE,
3182212,"Columbus, OH",3/8/19,4:26 PM,9:30 PM,5.06,International Women's Day at The Olde Oak,
3100045,"Jacksonville, FL",3/7/19,8:15 AM,2:43 PM,6.46,Jacksonville Science Festival,
3066359,"Jacksonville, FL",3/8/19,7:57 AM,2:15 PM,6.31,Jacksonville Science Festival,
3066357,"Jacksonville, FL",3/8/19,8:00 AM,2:16 PM,6.27,Jacksonville Science Festival,
3178846,"Cleveland, OH",3/15/19,12:05 PM,4:02 PM,3.95,Kirtland Nutrition,
3116263,"Cleveland, OH",3/15/19,12:07 PM,4:04 PM,3.96,Kirtland Nutrition,
3059121,"Phoenix, AZ",3/21/19,3:55 PM,8:37 PM,4.71,Knockout Fitness Peoria,
3178860,"Phoenix, AZ",3/21/19,4:04 PM,8:23 PM,4.31,Knockout Fitness- Surprise,
3147206,"Cleveland, OH",3/23/19,6:56 AM,10:42 AM,3.77,Krazy Fit Parma Studio,
3172181,"New York, NY",3/7/19,2:57 PM,9:04 PM,6.11,LA Fitness,
3172181,"New York, NY",3/21/19,3:14 PM,9:20 PM,6.1,LA Fitness,
3055323,"Tampa, FL",3/21/19,7:37 AM,1:32 PM,5.92,LA Fitness - 11252 W Hillsborough Ave,
3055323,"Tampa, FL",3/28/19,7:53 AM,1:54 PM,6.01,LA Fitness - 11252 W Hillsborough Ave,
3189699,"Dallas, TX",3/28/19,3:01 PM,9:09 PM,6.12,LA Fitness - 3701 W. President George W Bush Why,
3091404,"Dallas, TX",3/28/19,3:04 PM,9:09 PM,6.09,LA Fitness - 3701 W. President George W Bush Why,
3189699,"Dallas, TX",3/14/19,2:57 PM,9:11 PM,6.24,LA Fitness - 3701 W. President George W. Bush Hwy,
3019982,"Dallas, TX",3/14/19,3:03 PM,9:09 PM,6.09,LA Fitness - 3701 W. President George W. Bush Hwy,
2916750,"Dallas, TX",3/11/19,3:01 PM,9:02 PM,6.01,LA Fitness - 6101 K Ave,
3055323,"Tampa, FL",3/21/19,2:55 PM,9:02 PM,6.12,LA Fitness - 6411 E County Line Rd,
3055323,"Tampa, FL",3/26/19,3:01 PM,10:00 PM,6.98,LA Fitness - 6411 E County Line Rd,
3055323,"Tampa, FL",3/28/19,2:55 PM,10:09 PM,7.24,LA Fitness - 6411 E County Line Rd,
3163784,"Cleveland, OH",3/14/19,7:53 AM,12:05 PM,4.19,LA Fitness - Brooklyn,
3178845,"Cleveland, OH",3/14/19,8:45 AM,12:05 PM,3.33,LA Fitness - Brooklyn,
3063311,"Cleveland, OH",3/28/19,3:27 PM,8:18 PM,4.85,LA Fitness - Brooklyn,
2994232,"Columbus, OH",3/21/19,2:55 PM,9:13 PM,6.31,LA Fitness - Columbus East,
3147206,"Cleveland, OH",3/14/19,11:45 AM,4:56 PM,5.18,LA Fitness - Cuyahoga Falls,
3163784,"Cleveland, OH",3/28/19,3:54 PM,8:05 PM,4.18,LA Fitness - Cuyahoga Falls,
3116263,"Cleveland, OH",3/28/19,4:29 PM,8:10 PM,3.69,LA Fitness - Cuyahoga Falls,
938064,"Houston, TX",3/21/19,3:55 PM,9:14 PM,5.32,LA Fitness - Cypress,
3193177,"Houston, TX",3/21/19,4:50 PM,9:00 PM,4.17,LA Fitness - Cypress,
938064,"Houston, TX",3/28/19,3:56 PM,9:00 PM,5.07,LA Fitness - Eldridge Lakes,
3001652,"Houston, TX",3/28/19,4:01 PM,9:07 PM,5.1,LA Fitness - Eldridge Lakes,
2994232,"Columbus, OH",3/14/19,2:55 PM,9:15 PM,6.33,LA Fitness - Goodale,
3197161,"Columbus, OH",3/14/19,3:00 PM,9:12 PM,6.21,LA Fitness - Goodale,
3178849,"Columbus, OH",3/14/19,2:59 PM,9:00 PM,6.01,LA Fitness - Graceland,
2902727,"Columbus, OH",3/14/19,3:00 PM,9:14 PM,6.24,LA Fitness - Graceland,
3186100,"Austin, TX",3/14/19,4:30 PM,9:09 PM,4.66,LA Fitness - Grimes,
3178843,"Austin, TX",3/21/19,4:07 PM,9:03 PM,4.94,LA Fitness - Grimes,
3178843,"Austin, TX",3/28/19,4:30 PM,9:02 PM,4.53,LA Fitness - Grimes,
2902727,"Columbus, OH",3/28/19,7:31 AM,1:05 PM,5.58,LA Fitness - Grove City,
3197161,"Columbus, OH",3/28/19,7:38 AM,2:50 PM,7.2,LA Fitness - Grove City,
3178850,"Columbus, OH",3/14/19,3:14 PM,9:21 PM,6.11,LA Fitness - Hilliard,
3172181,"New York, NY",3/14/19,3:12 PM,9:15 PM,6.04,LA Fitness - Lake Success,
3178846,"Cleveland, OH",3/28/19,3:25 PM,8:00 PM,4.59,LA Fitness - Lyndhurst,
3070757,"Cleveland, OH",3/28/19,3:26 PM,8:04 PM,4.64,LA Fitness - Lyndhurst,
3193177,"Houston, TX",3/14/19,4:01 PM,8:21 PM,4.34,LA Fitness - Medical Center,
3184467,"Houston, TX",3/14/19,4:03 PM,8:15 PM,4.19,LA Fitness - Medical Center,
3186096,"Houston, TX",3/28/19,3:55 PM,8:23 PM,4.47,LA Fitness - Medical Center,
3184467,"Houston, TX",3/28/19,3:55 PM,8:23 PM,4.46,LA Fitness - Medical Center,
3100045,"Jacksonville, FL",3/28/19,2:57 PM,9:00 PM,6.05,LA Fitness - Old St Augustine,
3082247,"Jacksonville, FL",3/28/19,3:31 PM,9:05 PM,5.56,LA Fitness - Old St Augustine,
3078105,"Jacksonville, FL",3/28/19,3:16 PM,9:00 PM,5.73,LA Fitness - Orange Park,
3030047,"Phoenix, AZ",3/14/19,3:59 PM,8:01 PM,4.04,La Fitness - Phoenix East,
2902727,"Columbus, OH",3/28/19,2:55 PM,9:10 PM,6.25,LA Fitness - Polaris,
3178849,"Columbus, OH",3/28/19,4:19 PM,9:01 PM,4.71,LA Fitness - Polaris,
3059094,"Atlanta, GA",3/5/19,1:55 PM,8:00 PM,6.08,LA Fitness - Sandy Plains Rd,
3186101,"Austin, TX",3/14/19,4:14 PM,9:15 PM,5.02,LA Fitness - Slaughter,
3176087,"Austin, TX",3/14/19,4:56 PM,10:39 PM,5.72,LA Fitness - Slaughter,
3186101,"Austin, TX",3/28/19,4:00 PM,9:13 PM,5.22,LA Fitness - Slaughter,
3176087,"Austin, TX",3/28/19,5:01 PM,10:00 PM,4.98,LA Fitness - Slaughter,
3100045,"Jacksonville, FL",3/14/19,2:55 PM,9:00 PM,6.08,LA Fitness - University Blvd,
3189703,"New York, NY",3/14/19,2:55 PM,9:05 PM,6.17,LA Fitness - West Orange,
3184606,"New York, NY",3/14/19,2:55 PM,9:05 PM,6.16,LA Fitness - West Orange,
2984015,"Austin, TX",3/14/19,3:57 PM,9:00 PM,5.05,LA Fitness -South Lamar,
3186103,"Houston, TX",3/14/19,3:55 PM,9:24 PM,5.48,LA Fitness 290,
3201191,"Houston, TX",3/28/19,3:55 PM,8:53 PM,4.98,LA Fitness 290,
2104745,"Houston, TX",3/28/19,4:07 PM,8:55 PM,4.8,LA Fitness 290,
3047884,"Phoenix, AZ",3/14/19,2:46 PM,8:45 PM,5.98,LA Fitness Ahwatukee West,
3201208,"Phoenix, AZ",3/28/19,2:55 PM,8:15 PM,5.34,LA Fitness Ahwatukee West,
3091419,"Phoenix, AZ",3/28/19,2:55 PM,7:57 PM,5.04,LA Fitness Ahwatukee West,
3186107,"Austin, TX",3/21/19,3:55 PM,8:59 PM,5.06,LA Fitness Anderson,
2984015,"Austin, TX",3/21/19,3:57 PM,9:03 PM,5.1,LA Fitness Anderson,
2984015,"Austin, TX",3/28/19,3:58 PM,9:00 PM,5.03,LA Fitness Anderson,
3186100,"Austin, TX",3/28/19,4:00 PM,8:56 PM,4.93,LA Fitness Anderson,
3078104,"Indianapolis, IN",3/21/19,4:28 PM,8:46 PM,4.3,LA Fitness Avon,
3078104,"Indianapolis, IN",3/28/19,4:10 PM,8:39 PM,4.48,LA Fitness Avon,
3116251,"Phoenix, AZ",3/14/19,3:56 PM,8:01 PM,4.08,La Fitness Cassa Grande,
3059121,"Phoenix, AZ",3/21/19,7:26 AM,11:37 AM,4.17,LA Fitness Chandler Dobson,
3030047,"Phoenix, AZ",3/21/19,7:29 AM,11:35 AM,4.1,LA Fitness Chandler Dobson,
3091423,"Seattle, WA",3/14/19,3:25 PM,8:48 PM,5.38,LA Fitness Federal Way Pacific,
3030049,"Seattle, WA",3/28/19,3:27 PM,8:31 PM,5.06,LA Fitness Federal Way Pacific,
3059121,"Phoenix, AZ",3/14/19,3:55 PM,8:00 PM,4.09,LA Fitness Gilbert Val Vista,
3047884,"Phoenix, AZ",3/28/19,3:40 PM,8:14 PM,4.57,LA Fitness Gilbert Val vista,
3075167,"Phoenix, AZ",3/21/19,4:04 PM,8:01 PM,3.95,LA Fitness Goodyear,
3047884,"Phoenix, AZ",3/21/19,3:56 PM,8:06 PM,4.16,LA Fitness Mesa Greenfield,
3075167,"Phoenix, AZ",3/14/19,3:55 PM,8:13 PM,4.3,LA Fitness Mesa- N. Power Rd,
3193181,"Columbus, OH",3/14/19,3:00 PM,9:51 PM,6.85,LA Fitness N Hamilton Rd,
3063274,"Boston, MA",3/14/19,3:40 PM,8:15 PM,4.59,LA Fitness Natick,
3193175,"Boston, MA",3/14/19,3:46 PM,8:16 PM,4.5,LA Fitness Natick,
3193175,"Boston, MA",3/21/19,3:41 PM,8:26 PM,4.75,LA Fitness Natick,
3070756,"Boston, MA",3/21/19,3:44 PM,8:29 PM,4.75,LA Fitness Natick,
3163780,"Boston, MA",3/28/19,3:45 PM,8:15 PM,4.5,LA Fitness Natick,
3193175,"Boston, MA",3/28/19,3:46 PM,8:16 PM,4.5,LA Fitness Natick,
3178860,"Phoenix, AZ",3/21/19,7:30 AM,11:30 AM,4.0,LA Fitness Phoenix East,
3075167,"Phoenix, AZ",3/21/19,7:33 AM,11:42 AM,4.15,LA Fitness Phoenix East,
3103871,"Seattle, WA",3/28/19,4:11 PM,8:30 PM,4.32,LA Fitness Puyallop,
2916750,"Dallas, TX",3/28/19,3:58 PM,8:29 PM,4.51,LA Fitness- 6500 Westworht Blvd,
3204634,"Pittsburgh, PA",3/28/19,2:55 PM,9:03 PM,6.12,LA Fitness- Bridgeville,
3123555,"Pittsburgh, PA",3/28/19,3:03 PM,9:02 PM,5.99,LA Fitness- Bridgeville,
3116258,"Atlanta, GA",3/4/19,2:55 PM,9:01 PM,6.1,LA FItness- Buford Dr,
3168462,"Atlanta, GA",3/4/19,3:12 PM,9:27 PM,6.25,LA FItness- Buford Dr,
3178841,"Atlanta, GA",3/8/19,3:09 PM,8:17 PM,5.13,LA Fitness- Buford Drive,
3132516,"Atlanta, GA",3/8/19,3:27 PM,9:15 PM,5.81,LA Fitness- Buford Drive,
3201207,"Phoenix, AZ",3/21/19,4:25 PM,8:09 PM,3.75,LA Fitness- Camelback,
3055332,"Phoenix, AZ",3/14/19,3:41 PM,8:15 PM,4.56,LA Fitness- Chandler Dobson,
3204631,"Chicago, IL",3/28/19,2:45 PM,9:23 PM,6.64,LA Fitness- Elmhurst,
3201198,"Chicago, IL",3/28/19,2:50 PM,9:19 PM,6.48,LA Fitness- Elmhurst,
3116251,"Phoenix, AZ",3/21/19,2:56 PM,8:06 PM,5.17,LA Fitness- Glendale,
3108123,"Pittsburgh, PA",3/14/19,3:55 PM,8:00 PM,4.09,LA Fitness- Greensburg,
3059109,"Pittsburgh, PA",3/14/19,3:55 PM,8:03 PM,4.13,LA Fitness- Greensburg,
3189115,"Pittsburgh, PA",3/28/19,3:57 PM,7:53 PM,3.93,LA Fitness- Greensburg,
3201198,"Chicago, IL",3/26/19,3:00 PM,9:08 PM,6.13,LA Fitness- Kedzie,
3201198,"Chicago, IL",3/25/19,4:45 PM,9:15 PM,4.5,LA Fitness- Lakeview East,
3163789,"Philadelphia, PA",3/14/19,4:43 PM,9:13 PM,4.5,LA Fitness- Marlton,
3108125,"Pittsburgh, PA",3/14/19,2:56 PM,8:59 PM,6.05,LA Fitness- Monroeville,
3116256,"Pittsburgh, PA",3/14/19,3:05 PM,9:00 PM,5.91,LA Fitness- Monroeville,
3204631,"Chicago, IL",3/30/19,9:45 AM,6:15 PM,8.5,LA Fitness- Norwood Park,
3204633,"Chicago, IL",3/30/19,10:51 AM,6:10 PM,7.32,LA Fitness- Norwood Park,
3091421,"Atlanta, GA",3/4/19,2:56 PM,8:08 PM,5.21,LA Fitness- Peachtree Rd,
3189115,"Pittsburgh, PA",3/14/19,2:56 PM,8:42 PM,5.76,LA Fitness- Penn Ave,
3059109,"Pittsburgh, PA",3/21/19,2:56 PM,9:00 PM,6.08,LA Fitness- Penn Ave,
3091445,"Pittsburgh, PA",3/21/19,2:58 PM,9:01 PM,6.04,LA Fitness- Penn Ave,
3108123,"Pittsburgh, PA",3/28/19,2:56 PM,9:01 PM,6.08,LA Fitness- Penn Ave,
3059109,"Pittsburgh, PA",3/28/19,2:58 PM,9:04 PM,6.1,LA Fitness- Penn Ave,
3123563,"Pittsburgh, PA",3/14/19,2:55 PM,9:00 PM,6.09,LA Fitness- Pleasant Hills,
3091445,"Pittsburgh, PA",3/14/19,2:55 PM,8:47 PM,5.87,LA Fitness- Pleasant Hills,
3108123,"Pittsburgh, PA",3/21/19,2:55 PM,8:45 PM,5.83,LA Fitness- Pleasant Hills,
3123563,"Pittsburgh, PA",3/28/19,2:55 PM,9:01 PM,6.11,LA Fitness- Pleasant Hills,
3066360,"Pittsburgh, PA",3/28/19,4:00 PM,4:46 PM,0.77,LA Fitness- Pleasant Hills,
3178860,"Phoenix, AZ",3/14/19,4:01 PM,8:23 PM,4.37,La Fitness- Rio Solado,
3176103,"Boston, MA",3/21/19,3:59 PM,8:34 PM,4.58,LA Fitness- Saugus,
3075170,"Boston, MA",3/28/19,3:40 PM,8:25 PM,4.75,LA Fitness- Saugus,
3186400,"Boston, MA",3/28/19,3:46 PM,8:31 PM,4.75,LA Fitness- Saugus,
3204637,"Chicago, IL",3/28/19,2:40 PM,8:35 PM,5.92,LA Fitness- South Elgin,
3204633,"Chicago, IL",3/28/19,2:54 PM,8:30 PM,5.6,LA Fitness- South Elgin,
3075170,"Boston, MA",3/21/19,3:42 PM,8:27 PM,4.75,LA Fitness- Stoneham,
3197171,"Boston, MA",3/28/19,3:45 PM,8:15 PM,4.5,LA Fitness- Stoneham,
3070756,"Boston, MA",3/28/19,3:45 PM,8:15 PM,4.5,LA Fitness- Stoneham,
3078078,"Atlanta, GA",3/5/19,1:55 PM,8:17 PM,6.38,LA Fitness- Wade Green Rd,
3132516,"Atlanta, GA",3/5/19,1:57 PM,8:01 PM,6.06,LA Fitness- Wade Green Rd,
3030047,"Phoenix, AZ",3/24/19,10:55 AM,4:05 PM,5.17,Level at 16th,
3172181,"New York, NY",3/27/19,3:30 PM,5:52 PM,2.36,LI event booking,
938064,"Houston, TX",3/23/19,7:04 AM,12:30 PM,5.43,Lift Up Spring Annual Wellness Fair,
3001652,"Houston, TX",3/23/19,9:09 AM,12:30 PM,3.35,Lift Up Spring Annual Wellness Fair,
2890203,"Seattle, WA",3/27/19,3:57 PM,8:09 PM,4.19,Link Apartments,
3030049,"Seattle, WA",3/27/19,3:59 PM,8:15 PM,4.27,Link Apartments,
3189700,"Denver, CO",3/29/19,4:25 PM,8:02 PM,3.6,Little Monkey Bizness - Parker,
3186104,"Denver, CO",3/29/19,4:32 PM,7:52 PM,3.32,Little Monkey Bizness - Parker,
3045037,"Denver, CO",3/23/19,11:44 AM,4:10 PM,4.44,Lululemon - Cherry Creek,
3193178,"New York, NY",3/24/19,12:15 PM,4:04 PM,3.82,Lululemon - Lincoln Square,
3063274,"Boston, MA",3/6/19,3:40 PM,8:13 PM,4.55,Lynx Fitness Club,
3163780,"Boston, MA",3/6/19,3:44 PM,8:13 PM,4.48,Lynx Fitness Club,
3186104,"Denver, CO",3/11/19,3:44 PM,7:07 PM,3.38,Malbec at Vallagio Apartments,
3111536,"Atlanta, GA",3/7/19,4:25 PM,8:30 PM,4.08,Marq 8 Apartments,
3075149,"Atlanta, GA",3/7/19,4:39 PM,8:48 PM,4.16,Marq 8 Apartments,
3063311,"Cleveland, OH",3/13/19,7:17 AM,2:39 PM,7.36,MetroHealthy Wellness Fair - Main Campus,
3147206,"Cleveland, OH",3/13/19,7:21 AM,4:38 PM,9.29,MetroHealthy Wellness Fair - Main Campus,
3063311,"Cleveland, OH",3/20/19,8:43 AM,2:23 PM,5.66,MetroHealthy Wellness Fair - OBC,
3147206,"Cleveland, OH",3/20/19,8:45 AM,2:25 PM,5.66,MetroHealthy Wellness Fair - OBC,
3037713,"Seattle, WA",3/19/19,3:30 PM,6:30 PM,3.0,Metropolitan Apartments,
3001652,"Houston, TX",3/9/19,9:42 AM,2:30 PM,4.8,Midtown Farmer's Market,
3186103,"Houston, TX",3/16/19,9:27 AM,2:32 PM,5.1,Midtown Farmer's Market,
2990682,"Houston, TX",3/16/19,9:38 AM,2:33 PM,4.9,Midtown Farmer's Market,
3186103,"Houston, TX",3/30/19,9:38 AM,2:30 PM,4.87,Midtown Farmer's Market,
2990682,"Houston, TX",3/30/19,9:52 AM,2:39 PM,4.79,Midtown Farmer's Market,
3066347,"Denver, CO",3/6/19,4:28 PM,8:45 PM,4.27,Movement Climbing & Fitness - Boulder,
3066348,"Denver, CO",3/6/19,4:35 PM,8:45 PM,4.16,Movement Climbing & Fitness - Boulder,
3066347,"Denver, CO",3/21/19,4:30 PM,8:47 PM,4.28,Movement Climbing + Fitness - Baker,
3066348,"Denver, CO",3/21/19,4:37 PM,8:46 PM,4.16,Movement Climbing + Fitness - Baker,
3116253,"Denver, CO",3/28/19,3:50 PM,9:25 PM,5.58,Movement Climbing + Fitness - RiNo,
3078092,"Denver, CO",3/28/19,3:55 PM,9:25 PM,5.5,Movement Climbing + Fitness - RiNo,
3059095,"Seattle, WA",3/27/19,3:58 PM,8:07 PM,4.15,Muriel's Landing,
3193183,"New York, NY",3/27/19,3:59 PM,9:00 PM,5.02,New York Sports Clubs - 16th & 8th,
3193178,"New York, NY",3/13/19,4:26 PM,9:04 PM,4.64,New York Sports Clubs - Avenue A,
3184606,"New York, NY",3/13/19,4:28 PM,9:06 PM,4.64,New York Sports Clubs - Avenue A,
3193178,"New York, NY",3/11/19,2:55 PM,8:59 PM,6.06,New York Sports Clubs - Brooklyn Heights,
3184606,"New York, NY",3/11/19,2:57 PM,9:00 PM,6.05,New York Sports Clubs - Brooklyn Heights,
3189703,"New York, NY",3/4/19,3:25 PM,9:09 PM,5.74,New York Sports Clubs - Hoboken North,
3184606,"New York, NY",3/6/19,2:56 PM,9:17 PM,6.34,New York Sports Clubs - Hoboken North,
3193183,"New York, NY",3/6/19,2:58 PM,9:17 PM,6.32,New York Sports Clubs - Hoboken North,
3172181,"New York, NY",3/28/19,8:35 AM,1:14 PM,4.65,New York Sports Clubs - Whitestone,
3193178,"New York, NY",3/28/19,8:39 AM,1:00 PM,4.34,New York Sports Clubs - Whitestone,
3172181,"New York, NY",3/28/19,4:31 PM,9:15 PM,4.73,New York Sports Clubs - Whitestone,
3193178,"New York, NY",3/28/19,4:35 PM,9:06 PM,4.52,New York Sports Clubs - Whitestone,
2994232,"Columbus, OH",3/18/19,3:29 PM,9:05 PM,5.6,Next Level Gahanna,
