,date_sign_up,customer_id,first_product_sku,first_product_name,voucher_code,voucher_category,sales_rule_set
205,03/05/19,14877726,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
206,03/05/19,14877747,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL051,Direct Sales In-house,HF_20x3_Atlanta
207,03/05/19,14877948,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2DEN038,Direct Sales In-house,HF_10x3_Denver_2x2
208,03/05/19,14878117,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SNA039,Direct Sales In-house,HF_20x3_Santa Ana
209,03/05/19,14878498,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU056,Direct Sales In-house,HF_20x3_Houston
210,03/05/19,14878486,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL020,Direct Sales In-house,HF_20x3_Atlanta
211,03/05/19,8929901,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU006,Direct Sales In-house,HF_20x3_Houston
212,03/05/19,14878735,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN006,Direct Sales In-house,HF_20x3_Denver
213,03/05/19,14878771,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
214,03/05/19,14878841,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS004,Direct Sales In-house,HF_20x3_Austin
215,03/05/19,14878964,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
216,03/05/19,14879038,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA023,Direct Sales In-house,HF_20x3_Seattle
217,03/05/19,14879139,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX006,Direct Sales In-house,HF_20x3_Phoenix
218,03/05/19,14879229,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN030,Direct Sales In-house,HF_20x3_Denver
219,03/05/19,14879402,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
220,03/05/19,14879676,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2CLE001,Direct Sales In-house,HF_10x3_Cleveland_2x2
221,03/05/19,14877101,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN008,Direct Sales In-house,HF_20x3_Denver
222,03/05/19,14878832,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN007,Direct Sales In-house,HF_20x3_Denver
223,03/05/19,14880041,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX002,Direct Sales In-house,HF_20x3_Phoenix
224,03/05/19,14880015,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
225,03/05/19,14880106,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU004,Direct Sales In-house,HF_20x3_Houston
226,03/05/19,14880138,US-CBT1-2-2-0,Classic - 2 meals per week for 2 people,2X2SEA042,Direct Sales In-house,HF_10x3_Seattle_2x2
227,03/05/19,14880201,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
228,03/05/19,14880285,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015,Direct Sales In-house,HF_20x3_Dallas
229,03/05/19,14880296,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015,Direct Sales In-house,HF_20x3_Dallas
230,03/05/19,14880405,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX032,Direct Sales In-house,HF_20x3_Phoenix
231,03/05/19,14880644,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
232,03/05/19,14880760,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SFO001,Direct Sales In-house,HF_10x3_Pleasanton_2x2
233,03/05/19,14880876,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SFO026,Direct Sales In-house,HF_20x3_Pleasanton
234,03/05/19,14881094,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS048,Direct Sales In-house,HF_20x3_Austin
235,03/05/19,14881220,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS008,Direct Sales In-house,HF_20x3_Austin
236,03/05/19,14881506,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU048,Direct Sales In-house,HF_20x3_Houston
237,03/05/19,14881716,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA004,Direct Sales In-house,HF_20x3_Santa Ana
238,03/05/19,14881736,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
239,03/05/19,14881979,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
240,03/05/19,14882574,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
241,03/06/19,14884778,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX039,Direct Sales In-house,HF_20x3_Jacksonville
242,03/06/19,14884864,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC010,Direct Sales In-house,HF_20x3_NYC
243,03/06/19,14886512,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX033,Direct Sales In-house,HF_20x3_Jacksonville
244,03/06/19,14887499,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX039,Direct Sales In-house,HF_20x3_Jacksonville
245,03/06/19,14887789,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2PHL047,Direct Sales In-house,HF_10x3_Philadelphia_2x2
246,03/06/19,14889340,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
247,03/06/19,14889273,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU048,Direct Sales In-house,HF_20x3_Houston
248,03/06/19,14889367,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU004,Direct Sales In-house,HF_20x3_Houston
249,03/06/19,14889550,US-CP-3-4-0,Classic - 3 meals per week for 4 people,AUS019,Direct Sales In-house,HF_20x3_Austin
250,03/06/19,14889954,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS019,Direct Sales In-house,HF_20x3_Austin
251,03/06/19,14890144,US-CP-3-4-0,Classic - 3 meals per week for 4 people,HOU004,Direct Sales In-house,HF_20x3_Houston
252,03/06/19,14890379,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
253,03/06/19,14890486,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA041,Direct Sales In-house,HF_20x3_Santa Ana
254,03/06/19,14890681,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX006,Direct Sales In-house,HF_20x3_Phoenix
255,03/06/19,14890737,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL012,Direct Sales In-house,HF_20x3_Atlanta
256,03/06/19,14890834,US-FMP-2-4-0,Family - 2 meals per week for 4 people,PHX003,Direct Sales In-house,HF_20x3_Phoenix
257,03/06/19,14890860,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA041,Direct Sales In-house,HF_20x3_Santa Ana
258,03/06/19,14891030,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU004,Direct Sales In-house,HF_20x3_Houston
259,03/06/19,14890966,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
260,03/06/19,14890626,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS019,Direct Sales In-house,HF_20x3_Austin
261,03/06/19,14891159,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS002,Direct Sales In-house,HF_20x3_Boston
262,03/06/19,14819255,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN017,Direct Sales In-house,HF_20x3_Denver
263,03/06/19,14891351,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA034,Direct Sales In-house,HF_20x3_Seattle
264,03/06/19,14891208,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU048,Direct Sales In-house,HF_20x3_Houston
265,03/06/19,14891585,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT048,Direct Sales In-house,HF_20x3_Pittsburgh
266,03/06/19,14891650,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
267,03/06/19,14853221,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL004,Direct Sales In-house,HF_20x3_Atlanta
268,03/06/19,13241377,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH009,Direct Sales In-house,HF_20x3_Columbus
269,03/06/19,14892521,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
270,03/06/19,14892611,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053,Direct Sales In-house,HF_20x3_Atlanta
271,03/06/19,14893128,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
272,03/06/19,14893315,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
273,03/06/19,14893794,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN090,Direct Sales In-house,HF_20x3_Denver
274,03/06/19,14893851,US-CBT1-3-2-0,Classic - 3 meals per week for 2 people,ATL053,Direct Sales In-house,HF_20x3_Atlanta
275,03/06/19,14894193,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
276,03/06/19,14894355,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN017,Direct Sales In-house,HF_20x3_Denver
277,03/06/19,14894522,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT052,Direct Sales In-house,HF_20x3_Pittsburgh
278,03/06/19,14894542,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT002,Direct Sales In-house,HF_20x3_Pittsburgh
279,03/06/19,14894531,US-FMP-2-4-0,Family - 2 meals per week for 4 people,ATL033,Direct Sales In-house,HF_20x3_Atlanta
280,03/06/19,14894591,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT021,Direct Sales In-house,HF_20x3_Pittsburgh
281,03/06/19,14894594,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC013,Direct Sales In-house,HF_20x3_NYC
282,03/06/19,14894671,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS021,Direct Sales In-house,HF_20x3_Austin
283,03/06/19,14894792,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL052,Direct Sales In-house,HF_20x3_Atlanta
284,03/06/19,14894861,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA014,Direct Sales In-house,HF_20x3_Seattle
285,03/06/19,14894842,US-CBT1-3-2-0,Classic - 3 meals per week for 2 people,ATL053,Direct Sales In-house,HF_20x3_Atlanta
286,03/06/19,14895027,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS032,Direct Sales In-house,HF_20x3_Boston
287,03/06/19,14895051,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN007,Direct Sales In-house,HF_20x3_Denver
288,03/06/19,14895391,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH009,Direct Sales In-house,HF_20x3_Columbus
289,03/06/19,14895379,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU009,Direct Sales In-house,HF_20x3_Houston
290,03/06/19,14895305,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND046,Direct Sales In-house,HF_20x3_Indianapolis
291,03/06/19,14895593,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN007,Direct Sales In-house,HF_20x3_Denver
292,03/06/19,14883328,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA077,Direct Sales In-house,HF_20x3_Seattle
293,03/06/19,14895951,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
294,03/06/19,14895854,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,DFW034,Direct Sales In-house,HF_20x3_Dallas
295,03/06/19,14895954,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX012,Direct Sales In-house,HF_20x3_Phoenix
296,03/06/19,14896019,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS019,Direct Sales In-house,HF_20x3_Austin
297,03/06/19,14896144,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT048,Direct Sales In-house,HF_20x3_Pittsburgh
298,03/06/19,14896242,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN006,Direct Sales In-house,HF_20x3_Denver
299,03/06/19,14896412,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA076,Direct Sales In-house,HF_20x3_Seattle
300,03/06/19,14896452,US-CP-3-4-0,Classic - 3 meals per week for 4 people,SEA002,Direct Sales In-house,HF_20x3_Seattle
301,03/06/19,14896435,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
302,03/06/19,14896644,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND041,Direct Sales In-house,HF_20x3_Indianapolis
303,03/06/19,14896622,US-FMP-2-4-0,Family - 2 meals per week for 4 people,PIT052,Direct Sales In-house,HF_20x3_Pittsburgh
304,03/06/19,14896620,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT030,Direct Sales In-house,HF_20x3_Pittsburgh
305,03/06/19,14896645,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW008,Direct Sales In-house,HF_20x3_Dallas
306,03/06/19,14896832,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX012,Direct Sales In-house,HF_20x3_Phoenix
307,03/06/19,14896829,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
308,03/06/19,14896840,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2DEN004,Direct Sales In-house,HF_10x3_Denver_2x2
309,03/06/19,14897051,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030,Direct Sales In-house,HF_20x3_Boston
310,03/06/19,14897026,US-CP-3-4-0,Classic - 3 meals per week for 4 people,NYC017,Direct Sales In-house,HF_20x3_NYC
311,03/06/19,14897075,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046,Direct Sales In-house,HF_20x3_Atlanta
312,03/06/19,14897102,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL049,Direct Sales In-house,HF_20x3_Atlanta
313,03/06/19,14897117,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH002,Direct Sales In-house,HF_20x3_Columbus
314,03/06/19,14897179,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS032,Direct Sales In-house,HF_20x3_Boston
315,03/06/19,14897289,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL020,Direct Sales In-house,HF_20x3_Atlanta
316,03/06/19,4935682,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS017,Direct Sales In-house,HF_20x3_Boston
317,03/06/19,14897324,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DEN090,Direct Sales In-house,HF_20x3_Denver
318,03/06/19,14897342,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL050,Direct Sales In-house,HF_20x3_Atlanta
319,03/06/19,14897411,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX020,Direct Sales In-house,HF_20x3_Phoenix
320,03/06/19,14897464,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL014,Direct Sales In-house,HF_20x3_Atlanta
321,03/06/19,14897442,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN007,Direct Sales In-house,HF_20x3_Denver
322,03/06/19,14897522,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT052,Direct Sales In-house,HF_20x3_Pittsburgh
323,03/06/19,14897597,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS032,Direct Sales In-house,HF_20x3_Boston
324,03/06/19,14897579,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053,Direct Sales In-house,HF_20x3_Atlanta
325,03/06/19,14352042,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2AUS004,Direct Sales In-house,HF_10x3_Austin_2x2
326,03/06/19,14897830,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX002,Direct Sales In-house,HF_20x3_Jacksonville
327,03/06/19,14897955,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT052,Direct Sales In-house,HF_20x3_Pittsburgh
328,03/06/19,14898053,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL043,Direct Sales In-house,HF_20x3_Atlanta
329,03/06/19,14898093,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA041,Direct Sales In-house,HF_20x3_Santa Ana
330,03/06/19,14898372,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN038,Direct Sales In-house,HF_20x3_Denver
331,03/06/19,14898429,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053,Direct Sales In-house,HF_20x3_Atlanta
332,03/06/19,14898527,US-FMP-3-4-0,Family - 3 meals per week for 4 people,DEN004,Direct Sales In-house,HF_20x3_Denver
333,03/06/19,14898569,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX002,Direct Sales In-house,HF_20x3_Jacksonville
334,03/06/19,14898559,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW034,Direct Sales In-house,HF_20x3_Dallas
335,03/06/19,14898700,US-FMP-2-4-0,Family - 2 meals per week for 4 people,PIT030,Direct Sales In-house,HF_20x3_Pittsburgh
336,03/06/19,14898704,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC011,Direct Sales In-house,HF_20x3_NYC
337,03/06/19,14898818,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL005,Direct Sales In-house,HF_20x3_Atlanta
338,03/06/19,14898826,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046,Direct Sales In-house,HF_20x3_Atlanta
339,03/06/19,3411343,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC013,Direct Sales In-house,HF_20x3_NYC
340,03/06/19,14898959,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN007,Direct Sales In-house,HF_20x3_Denver
341,03/06/19,14898979,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL049,Direct Sales In-house,HF_20x3_Atlanta
342,03/06/19,14899193,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN030,Direct Sales In-house,HF_20x3_Denver
343,03/06/19,14899292,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO005,Direct Sales In-house,HF_20x3_Pleasanton
344,03/06/19,14899289,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS004,Direct Sales In-house,HF_20x3_Austin
345,03/06/19,14899312,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL050,Direct Sales In-house,HF_20x3_Atlanta
346,03/06/19,14899439,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX008,Direct Sales In-house,HF_20x3_Phoenix
347,03/06/19,14899480,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2AUS005,Direct Sales In-house,HF_10x3_Austin_2x2
348,03/06/19,14899507,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH036,Direct Sales In-house,HF_20x3_Columbus
349,03/06/19,14899537,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC021,Direct Sales In-house,HF_20x3_NYC
350,03/06/19,14899601,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
351,03/06/19,14899552,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW034,Direct Sales In-house,HF_20x3_Dallas
352,03/06/19,14899590,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SFO023,Direct Sales In-house,HF_10x3_Pleasanton_2x2
353,03/06/19,14899710,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO024,Direct Sales In-house,HF_20x3_Pleasanton
354,03/06/19,14899745,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SFO002,Direct Sales In-house,HF_10x3_Pleasanton_2x2
355,03/06/19,14893527,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW008,Direct Sales In-house,HF_20x3_Dallas
356,03/06/19,14900004,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2AUS005,Direct Sales In-house,HF_10x3_Austin_2x2
357,03/06/19,14900007,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
358,03/06/19,14899829,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DEN090,Direct Sales In-house,HF_20x3_Denver
359,03/06/19,14900328,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
360,03/06/19,14900520,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU021,Direct Sales In-house,HF_20x3_Houston
361,03/06/19,14900476,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN084,Direct Sales In-house,HF_20x3_Denver
362,03/06/19,14900059,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO024,Direct Sales In-house,HF_20x3_Pleasanton
363,03/06/19,14900668,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
364,03/06/19,14900664,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2DEN012,Direct Sales In-house,HF_10x3_Denver_2x2
365,03/06/19,14901204,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
366,03/06/19,14901294,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND044,Direct Sales In-house,HF_20x3_Indianapolis
367,03/06/19,14901429,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO026,Direct Sales In-house,HF_20x3_Pleasanton
368,03/06/19,14901597,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA001,Direct Sales In-house,HF_20x3_Santa Ana
369,03/06/19,14902018,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO002,Direct Sales In-house,HF_20x3_Pleasanton
370,03/06/19,14903065,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA039,Direct Sales In-house,HF_20x3_Santa Ana
371,03/06/19,14903413,US-FMP-2-4-0,Family - 2 meals per week for 4 people,HOU008,Direct Sales In-house,HF_20x3_Houston
372,03/07/19,14905602,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND044,Direct Sales In-house,HF_20x3_Indianapolis
373,03/07/19,14906400,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005,Direct Sales In-house,HF_20x3_Indianapolis
374,03/07/19,14906553,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND044,Direct Sales In-house,HF_20x3_Indianapolis
375,03/07/19,14906950,US-FMP-3-4-0,Family - 3 meals per week for 4 people,CLE006,Direct Sales In-house,HF_20x3_Cleveland
